Date,CCL,CCL_kalman,CCL_lastweek,CCL_kalman_lastweek,hkbonds_change,fed_change,HSI_change,DJIA_change,USDI_change,unemployment,nt_sq_price_value,kl_sq_price_value,hk_sq_price_value,pred_CCL
2014-03-23,118.42,120.48692820358437,118.25,120.27414058276031,0.7535850160959701,3.703703703703698,-2.9791636789384013,-0.6285341924738064,0.0,0.033,5876.726037735847,8103.345564516126,10154.518414634147,118.55764056756051
2014-03-16,118.25,120.27414058276031,117.18,119.97981070125329,-0.14611338398597962,17.391304347826097,0.25990986127446547,0.7626695160130481,0.0,0.033,6041.8484090909105,7517.399799999997,9860.891694915257,118.60311181866292
2014-03-09,117.18,119.97981070125329,118.02,119.79338386121569,-0.7540603248259559,-4.166666666666674,0.051299107321023385,0.8324591016413141,-0.09941520467835474,0.033,6064.7244674556205,8281.362589285714,8970.566904761907,118.47878675481033
2014-03-02,118.02,119.79338386121569,117.77,119.60090962929712,1.6134973845133516,9.090909090909083,2.229110605241713,0.7091139846453487,0.0,0.033,5980.849538904902,7635.004365079364,9917.507373737371,118.14898818697831
2014-02-23,117.77,119.60090962929712,117.41,119.39249952176142,0.11063578698922161,-4.347826086956507,2.9237488762309027,2.9113967400872687,0.0,0.033,5732.884171597636,8372.6548,9685.560560747663,117.49739435980376
2014-02-16,117.41,119.39249952176142,118.08,119.26764810716492,-3.112159216779231,-6.122448979591855,-2.708589134252226,-1.7353092013594251,0.0,0.033,6038.71328205128,7577.8391139240475,9248.032295081968,117.95854280710492
2014-02-09,118.08,119.26764810716492,118.31,119.17655190569374,-0.2530472592486843,0.0,-3.5771067374909205,-2.5007426498106056,0.16635816209378262,0.033,5979.154331983808,7765.052647058825,10231.713472222224,117.76523164784837
2014-02-02,118.31,119.17655190569374,117.56,119.02277753180012,-1.0579025319134128,0.0,-0.41282700009938056,-1.108695108452995,0.0,0.033,5859.390140845068,8138.232105263157,9512.547765957448,117.40288453057944
2014-01-26,117.56,119.02277753180012,118.2,118.9445108832869,-2.3955393405382996,-1.9999999999999907,0.5917014464105197,-0.37822243509286757,0.0,0.033,6108.456666666666,7838.0790000000015,9832.962340425533,117.79943956891432
2014-01-19,118.2,118.9445108832869,117.71,118.82707813184003,1.4242826223556326,-7.407407407407418,-1.6038535371964868,-0.23005291945149553,0.0,0.033,6033.631190476187,7779.251212121212,10057.548759124093,117.55389954107635
2014-01-12,117.71,118.82707813184003,118.96,118.83972231417718,1.3372010754209906,-5.263157894736836,0.26980208192879385,0.5819772356068675,0.9484838450257715,0.033,6006.686431372553,8431.728796296296,10094.526826923076,117.514745180124
2014-01-05,118.96,118.83972231417718,119.07,118.86162746107308,0.6193493272585116,-9.5238095238095,0.4740355677218311,2.0977044408878154,0.0,0.034,5912.102205882352,8984.28063157895,11997.609130434785,117.3571409041698
2013-12-29,119.07,118.86162746107308,118.95,118.87003389194302,2.946134115060439,6.7796610169491345,-1.9845654753911535,1.2491514765768486,0.0,0.034,5769.2104320987655,8221.1705625,11058.004112903225,117.0969027539247
