Date,nt_sq_price_value,kl_sq_price_value,hk_sq_price_value
2015-06-28 00:00:00,7685.509649122814,9772.46264864865,12605.33952380953
2015-07-05 00:00:00,7578.6639226519255,10186.268581560285,11573.021279999997
2015-07-12 00:00:00,7890.122818181812,10126.673310810811,11508.120426829275
2015-07-19 00:00:00,7595.566567718,10417.255990783413,11796.942075471703
2015-07-26 00:00:00,7780.965920577616,10374.926972972977,12667.552784810123
2015-08-02 00:00:00,7662.0886892177605,9802.94993548387,11402.071066666664
2015-08-09 00:00:00,7837.355447941895,9904.097716049384,11270.427133757961
2015-08-16 00:00:00,7703.202752043597,9887.628903225805,11871.712424242422
2015-08-23 00:00:00,7670.890045662102,9595.362267441864,11236.905523809517
2015-08-30 00:00:00,7835.164749262536,9792.10126984127,12373.33516666667
2015-09-06 00:00:00,7852.329959677419,9333.109523809524,12989.810256410257
2015-09-13 00:00:00,7713.902922077921,9909.682777777773,11983.575929203538
2015-09-20 00:00:00,7704.543830508472,10025.248920863307,11430.907244094487
2015-09-27 00:00:00,7300.175033333329,9386.742678571429,11443.939999999995
2015-10-04 00:00:00,7636.435847953215,9567.388771929825,11627.128888888887
2015-10-11 00:00:00,7471.032702702704,9568.91860869565,11778.500550458715
2015-10-18 00:00:00,7345.932352941175,9728.82324786325,11830.927758620686
2015-10-25 00:00:00,7501.318034682081,9245.067333333334,12605.76388888889
2015-11-01 00:00:00,7415.226009615385,9554.520879120879,12025.811159420291
2015-11-08 00:00:00,7308.7766359447,9351.936323529415,11408.733684210525
2015-11-15 00:00:00,6957.333255813958,9296.125344827584,12447.661744186049
2015-11-22 00:00:00,7039.029864864867,8725.799651162786,13144.958791208792
2015-11-29 00:00:00,7292.667134502923,8128.342535211267,13340.062500000004
2015-12-06 00:00:00,7108.100533333335,9805.001016949147,12408.633392857142
2015-12-13 00:00:00,7149.578972972978,8995.69902173913,11870.776621621622
2015-12-20 00:00:00,7087.842197802202,8683.100705882352,10227.334558823532
2015-12-27 00:00:00,7278.069515151512,8695.061408450707,12046.11826923077
2016-01-03 00:00:00,7004.069696969698,8436.84177419355,12279.707763157898
2016-01-10 00:00:00,7163.617714285719,8582.866935483873,11009.848059701497
2016-01-17 00:00:00,6860.491875000006,9695.9375,11532.993833333332
2016-01-24 00:00:00,6721.606741071425,9192.172588235293,10770.793333333333
2016-01-31 00:00:00,6854.176220095692,8560.61188888889,12666.971475409835
2016-02-07 00:00:00,6712.645909090912,8852.99511111111,11039.152380952382
2016-02-14 00:00:00,6791.035301204818,9765.468421052632,10975.49
2016-02-21 00:00:00,6542.800743494425,9551.941626016258,10512.817567567568
2016-02-28 00:00:00,6542.351659751034,7819.120098039217,10517.815606060603
2016-03-06 00:00:00,6531.2225773195905,8533.219021739129,9944.863770491802
2016-03-13 00:00:00,6141.497469135802,9390.996226415093,11202.001382978722
2016-03-20 00:00:00,6426.513761061942,7595.014791666669,11151.495545454543
2016-03-27 00:00:00,6499.958438818561,8443.862613636362,10150.60782608696
2016-04-03 00:00:00,6283.192225913618,8553.181363636368,10372.46925373134
2016-04-10 00:00:00,6766.992712418298,8488.823524590161,10087.943749999997
2016-04-17 00:00:00,6607.557500000004,8931.193046357608,10646.10010526316
2016-04-24 00:00:00,6745.067621247112,8270.854516129031,11007.080980392153
2016-05-01 00:00:00,6495.323429203538,8657.484941860463,10457.14128571428
2016-05-08 00:00:00,6775.368678678676,8496.162828282828,11030.942000000003
2016-05-15 00:00:00,6869.867401746726,9162.135533980583,10381.644416666664
2016-05-22 00:00:00,6919.86024630542,9629.958399999998,10548.334319999996
2016-05-29 00:00:00,6823.115294117651,9679.138356164387,10100.766302521006
2016-06-05 00:00:00,6727.0715133531185,9787.698201058198,10125.473495934964
2016-06-12 00:00:00,6759.79916083916,9051.884354838707,10614.086
2016-06-19 00:00:00,6805.881364764269,8896.21261146497,10601.438333333334
2016-06-26 00:00:00,6659.981793611795,8408.641111111114,10409.303416666668
2016-07-03 00:00:00,6849.943862275448,8471.596376811593,10312.946666666667
2016-07-10 00:00:00,6744.268302872061,8605.631388888887,10343.958778625954
2016-07-17 00:00:00,6551.088527918788,8354.1625625,10320.55370967742
2016-07-24 00:00:00,6822.200626702996,8656.945939393943,10784.93025862069
2016-07-31 00:00:00,6801.55678723404,8877.0325170068,10638.392993630569
2016-08-07 00:00:00,6955.424263803681,9238.49726027397,10659.405041322314
2016-08-14 00:00:00,6998.612869565213,9102.477676767678,10736.54695945946
2016-08-21 00:00:00,6978.2930508474565,9282.192864321609,10676.727039473684
2016-08-28 00:00:00,7076.768095238095,8794.403857868025,10959.68194736842
2016-09-04 00:00:00,6974.6271074380165,8982.68830882353,11672.2156875
2016-09-11 00:00:00,7038.989208443263,9005.403051948044,11238.187852760733
2016-09-18 00:00:00,7376.629265091865,9962.019350649349,11485.778611111107
2016-09-25 00:00:00,7219.756900584794,9362.627375565604,11186.569569892468
2016-10-02 00:00:00,7370.881108910887,9316.339155555555,11163.197746478876
2016-10-09 00:00:00,7420.009895833341,9391.216764705883,11086.535397727272
2016-10-16 00:00:00,7672.796460176995,9224.430582010582,11342.175900621118
2016-10-23 00:00:00,7677.191913580251,9907.686428571425,11113.97541899441
2016-10-30 00:00:00,7600.564622356489,9970.22346613546,11581.572880000009
2016-11-06 00:00:00,7611.789209138846,10126.636289062499,11290.563095238107
2016-11-13 00:00:00,7470.150450980396,9717.767460317458,11502.881023255812
2016-11-20 00:00:00,7543.564547677257,10431.401630434782,11742.88456647399
2016-11-27 00:00:00,7442.064288990822,10288.433350253805,11759.546039603953
2016-12-04 00:00:00,7633.929240506329,9866.203870967747,11223.322610837437
2016-12-11 00:00:00,7688.451428571423,10061.727605633803,11080.28050955414
2016-12-18 00:00:00,7504.808081395353,9325.468041958042,11001.619059829058
2016-12-25 00:00:00,7346.622785234898,9193.659843750007,11002.540413223142
2017-01-01 00:00:00,7404.649620853082,9935.47009090909,11455.1474137931
2017-01-08 00:00:00,7580.526508620689,10442.263781512604,11795.280410958903
2017-01-15 00:00:00,7555.804470588234,10072.526800000007,11460.328461538467
2017-01-22 00:00:00,7607.719623655906,10231.940772946846,10971.020869565213
2017-01-29 00:00:00,7724.772203389829,10726.78558139535,11575.131388888885
2017-02-05 00:00:00,7514.417904191613,10504.417682926825,10484.864
2017-02-12 00:00:00,7481.072869822477,9944.139144385023,10887.172605042015
2017-02-19 00:00:00,7421.991766381772,9841.734259259256,11020.985040000009
2017-02-26 00:00:00,7558.055593750005,9221.786071428573,11821.01555555555
2017-03-05 00:00:00,7648.880378548897,10229.722283464565,12318.398888888889
2017-03-12 00:00:00,8010.412579787237,9937.290654761906,11364.12441558442
2017-03-19 00:00:00,7959.1036363636385,10463.680882352939,11588.124871794875
2017-03-26 00:00:00,8024.228730158736,10408.248223140496,11149.32241025641
2017-04-02 00:00:00,8107.380150375931,10454.349158878496,11863.582167487692
2017-04-09 00:00:00,8114.575089285723,9973.13778301887,11604.513333333336
2017-04-16 00:00:00,7972.373652561248,10436.507910447757,12027.00523809523
2017-04-23 00:00:00,8261.49442348009,10636.164263959392,11801.812541436466
2017-04-30 00:00:00,8229.336258278141,10529.495354609931,13049.259752066115
2017-05-07 00:00:00,8364.951962864721,10777.94317880795,13014.897222222216
2017-05-14 00:00:00,8381.570381944453,10713.85582278481,12404.616376811604
2017-05-21 00:00:00,8221.084300847451,10616.401475409837,12170.110254777072
2017-05-28 00:00:00,8262.753354297694,10289.787014925369,12742.511020408165
2017-06-04 00:00:00,8266.423879093196,10503.046975308642,12423.87816513761
2017-06-11 00:00:00,8403.529342723008,10527.785393939386,12669.407594936707
2017-06-18 00:00:00,8397.21510752688,10920.788275862076,12494.852671232877
2017-06-25 00:00:00,8409.580955882355,10322.720458015265,12596.337759999999
2017-07-02 00:00:00,8342.583659090911,10480.860489510493,11683.6802238806
2017-07-09 00:00:00,8457.005448717953,10165.309189189189,13052.034159292034
2017-07-16 00:00:00,8282.448042168671,10303.413357142854,12345.813805309732
2017-07-23 00:00:00,8219.980286885242,10609.527264957267,11828.949036144582
2017-07-30 00:00:00,8208.519929078011,10631.330833333337,12557.628255813954
2017-08-06 00:00:00,8377.293581081081,10126.532252252251,12521.262250000002
2017-08-13 00:00:00,8428.88133333333,10913.316639344268,11639.62471264368
2017-08-20 00:00:00,8026.868550724636,9804.855517241383,12568.408306451613
2017-08-27 00:00:00,8620.50904166666,10510.569595959594,12508.951909090896
2017-09-03 00:00:00,8392.943038461543,10811.195606060603,11895.776759259252
2017-09-10 00:00:00,8338.964248554914,10792.694748201437,12088.244403669725
2017-09-17 00:00:00,8653.877685950414,10871.969191919194,12450.265874999997
2017-09-24 00:00:00,8332.964999999986,10619.545472972972,12514.060185185188
2017-10-01 00:00:00,8519.516959064327,10745.280892857145,12833.790240000006
2017-10-08 00:00:00,8459.98620967742,11242.835247524752,13579.230344827589
2017-10-15 00:00:00,8552.304975247524,10716.84615819209,12177.797007874015
2017-10-22 00:00:00,8510.101336760914,10863.375885416668,12258.241376811595
2017-10-29 00:00:00,8495.671262376236,10875.46375,12390.798500000004
2017-11-05 00:00:00,8572.433898305077,11048.613625730994,12959.826437500004
2017-11-12 00:00:00,8626.798192090399,10771.545286624207,12558.160431654676
2017-11-19 00:00:00,8839.575658536583,11441.629230769237,12904.678394160577
2017-11-26 00:00:00,8897.501495844877,11670.676157894733,12367.513624999996
2017-12-03 00:00:00,8939.253858921153,11389.49859154929,12855.262057142856
2017-12-10 00:00:00,8751.203950953672,10940.563536585365,12948.088540145976
2017-12-17 00:00:00,8884.07579676674,11412.572300884947,12978.330705882358
2017-12-24 00:00:00,8759.203437500002,10792.387000000002,12604.988638743453
2017-12-31 00:00:00,8744.313664122132,11418.74026548673,13680.508543689319
2018-01-07 00:00:00,9109.637811634348,11523.700000000003,13464.785106382982
2018-01-14 00:00:00,9071.260207900206,11124.998048780482,12934.838101265825
2018-01-21 00:00:00,9170.290904872394,11309.636157894738,12769.699319727893
2018-01-28 00:00:00,9083.525010752694,11547.106610169494,12192.077292817676
2018-02-04 00:00:00,9224.150703883493,11590.25098130841,16171.85348314607
2018-02-11 00:00:00,9201.414655172417,11440.963467336687,13156.910790960452
2018-02-18 00:00:00,9123.533858093127,11765.052604651162,13640.583435582823
2018-02-25 00:00:00,9433.048338028168,11571.148715083791,13435.66928143713
2018-03-04 00:00:00,9111.792514970059,11984.92438914027,14016.235112359549
2018-03-11 00:00:00,9258.509416058398,11816.598390804596,13319.186040268458
2018-03-18 00:00:00,8970.254530744332,11003.730754716977,12587.44579439253
2018-03-25 00:00:00,9064.614350877197,11460.64105263158,13282.913140495868
2018-04-01 00:00:00,9226.803426573428,11629.31256637168,13577.394159292038
2018-04-08 00:00:00,9190.790714285711,11349.822210526314,12728.212162162166
2018-04-15 00:00:00,9262.387713675213,12027.272589285716,13525.581357466066
2018-04-22 00:00:00,9582.100604982194,11473.806245059286,13573.904902723729
2018-04-29 00:00:00,9581.612845691388,11950.678442211054,13266.982356020937
2018-05-06 00:00:00,9514.448123393307,11820.618451612901,13874.724358974354
2018-05-13 00:00:00,9586.0921484375,12131.498750000004,13013.703161764699
